"Alias";"Product";"AddressType";"Address";"Operation"
"Office 365";"o365";"URL";"telemetryservice.firstpartyapps.oaspapps.com";"To added"
"Office 365";"o365";"URL";"templates.office.com";"To added"
"Office 365";"o365";"URL";"video.osi.office.net";"To added"
"Office 365";"o365";"URL";"videocontent.osi.office.net";"To added"
"Office 365";"o365";"URL";"videoplayercdn.osi.office.net";"To added"
"Office 365";"o365";"URL";"vortex.data.microsoft.com";"To added"
"Office 365";"o365";"URL";"web.localytics.com";"To added"
"Office 365";"o365";"URL";"weu-000.forms.osi.office.net";"To added"
"Office 365";"o365";"URL";"wus-000.forms.osi.office.net";"To added"
"Office 365";"o365";"URL";"wus-firstpartyapps.oaspapps.com";"To added"
"Office 365";"o365";"URL";"www.office.com";"To added"
"Office 365";"o365";"URL";"www.remoteapp.windowsazure.com";"To added"
"Office 365";"o365";"URL";"zoom-cs-prod*.cloudapp.net";"To added"
"Skype for business";"LYO";"URL";"*.api.skype.com";"To added"
"Skype for business";"LYO";"URL";"*.azureedge.net";"To added"
"Skype for business";"LYO";"URL";"*.broadcast.skype.com";"To added"
"Skype for business";"LYO";"URL";"*.config.skype.com";"To added"
"Skype for business";"LYO";"URL";"*.cqd.lync.com";"To added"
"Skype for business";"LYO";"URL";"*.infra.lync.com";"To added"
"Skype for business";"LYO";"URL";"*.keydelivery.mediaservices.windows.net";"To added"
"Skype for business";"LYO";"URL";"*.lync.com";"To added"
"Skype for business";"LYO";"URL";"*.microsoftonline.com";"To added"
"Skype for business";"LYO";"URL";"*.msecnd.net";"To added"
"Skype for business";"LYO";"URL";"*.online.lync.com";"To added"
"Skype for business";"LYO";"URL";"*.pipe.aria.microsoft.com";"To added"
"Skype for business";"LYO";"URL";"*.resources.lync.com";"To added"
"Skype for business";"LYO";"URL";"*.sfbassets.com";"To added"
"Skype for business";"LYO";"URL";"*.skypeforbusiness.com";"To added"
"Skype for business";"LYO";"URL";"*.streaming.mediaservices.windows.net";"To added"
"Skype for business";"LYO";"URL";"*.urlp.sfbassets.com";"To added"
"Skype for business";"LYO";"URL";"*.users.storage.live.com";"To added"
"Skype for business";"LYO";"URL";"ajax.aspnetcdn.com";"To added"
"Skype for business";"LYO";"URL";"aka.ms";"To added"
"Skype for business";"LYO";"URL";"amp.azure.net";"To added"
"Skype for business";"LYO";"URL";"broadcast.skype.com";"To added"
"Skype for business";"LYO";"URL";"browser.pipe.aria.microsoft.com";"To added"
"Skype for business";"LYO";"URL";"config.edge.skype.com";"To added"
"Skype for business";"LYO";"URL";"ev-secure.verisign.com";"To added"
"Skype for business";"LYO";"URL";"evsecure-ocsp.verisign.com";"To added"
"Skype for business";"LYO";"URL";"evsecure-aia.verisign.com";"To added"
"Skype for business";"LYO";"URL";"evsecure-crl.verisign.com";"To added"
"Skype for business";"LYO";"URL";"skypegraph.skype.com";"To added"
"Skype for business";"LYO";"URL";"mlccdn.blob.core.windows.net";"To added"
"Skype for business";"LYO";"URL";"mlccdnprod.azureedge.net";"To added"
"Skype for business";"LYO";"URL";"ocsp.msocsp.com";"To added"
"Skype for business";"LYO";"URL";"pipe.skype.com";"To added"
"Skype for business";"LYO";"URL";"quicktips.skypeforbusiness.com";"To added"
"Skype for business";"LYO";"URL";"sa.symcb.com";"To added"
"Skype for business";"LYO";"URL";"skypemaprdsitus.trafficmanager.net";"To added"
"Skype for business";"LYO";"URL";"swx.cdn.skype.com";"To added"
"Skype for business";"LYO";"IPv6";"2603:1027::/48";"To added"
"Skype for business";"LYO";"IPv6";"2603:1029:100::/48";"To added"
"Skype for business";"LYO";"IPv6";"2603:1037::/48";"To added"
"Skype for business";"LYO";"IPv6";"2603:1039:100::/48";"To added"
"Skype for business";"LYO";"IPv6";"2603:1047::/48";"To added"
"Skype for business";"LYO";"IPv6";"2603:1049:100::/48";"To added"
"Skype for business";"LYO";"IPv6";"2603:1057::/48";"To added"
"Skype for business";"LYO";"IPv6";"2620:1ec:6::/48";"To added"
"Skype for business";"LYO";"IPv6";"2620:01ec:0042::/48";"To added"
"Skype for business";"LYO";"IPv6";"2620:1ec:40::/42";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2047:2::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2047:1::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2048:2::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2048:1::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f406:3406::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f406:3405::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:200f:11::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:200f:10::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2007:3::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2007:4::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:200f:6::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:200f:7::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:200f:8::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:200f:9::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2012:2::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2012:3::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2012:4::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2012:5::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2012:6::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2012:7::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:202a:2::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:202a:3::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:202b:3::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:202b:4::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:202b:9::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:202b:a::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:202f::/48";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2034:2::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2034:3::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2035:6::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2035:7::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2036:2::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2036:3::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:203e:1::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:203e:2::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2040:1::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2040:2::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2046:4::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2046:5::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2a:7::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:2a:8::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f402:5802::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f402:5803::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f402:5805::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:0c06::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:0c07::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:0c09::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:0c0a::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:3400::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:3401::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:8002::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:8003::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:9400::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:9401::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:a000::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:a001::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:a800::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:a801::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:c0b::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f404:c0c::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f406:2400::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f406:2401::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f406:402::/64";"To added"
"Skype for business";"LYO";"IPv6";"2a01:111:f406:403::/64";"To added"
"Skype for business";"LYO";"IPv4";"13.64.106.229/32";"To added"
"Skype for business";"LYO";"IPv4";"13.64.240.95/32";"To added"
"Skype for business";"LYO";"IPv4";"13.67.109.136/32";"To added"
"Skype for business";"LYO";"IPv4";"13.67.180.128/32";"To added"
"Skype for business";"LYO";"IPv4";"13.67.186.105/32";"To added"
"Skype for business";"LYO";"IPv4";"13.67.209.156/32";"To added"
"Skype for business";"LYO";"IPv4";"13.67.214.76/32";"To added"
"Skype for business";"LYO";"IPv4";"13.67.222.144/32";"To added"
"Skype for business";"LYO";"IPv4";"13.68.31.102/32";"To added"
"Skype for business";"LYO";"IPv4";"13.70.89.162/32";"To added"
"Skype for business";"LYO";"IPv4";"13.70.156.147/32";"To added"
"Skype for business";"LYO";"IPv4";"13.70.159.107/32";"To added"
"Skype for business";"LYO";"IPv4";"13.70.186.54/32";"To added"
"Skype for business";"LYO";"IPv4";"13.73.109.13/32";"To added"
"Skype for business";"LYO";"IPv4";"13.73.155.42/32";"To added"
"Skype for business";"LYO";"IPv4";"13.74.146.183/32";"To added"
"Skype for business";"LYO";"IPv4";"13.75.42.168/32";"To added"
"Skype for business";"LYO";"IPv4";"13.75.120.15/32";"To added"
"Skype for business";"LYO";"IPv4";"13.75.120.61/32";"To added"
"Skype for business";"LYO";"IPv4";"13.75.125.228/32";"To added"
"Skype for business";"LYO";"IPv4";"13.75.126.46/32";"To added"
"Skype for business";"LYO";"IPv4";"13.75.127.250/32";"To added"
"Skype for business";"LYO";"IPv4";"13.75.154.195/32";"To added"
"Skype for business";"LYO";"IPv4";"13.75.159.17/32";"To added"
"Skype for business";"LYO";"IPv4";"13.75.159.51/32";"To added"
"Skype for business";"LYO";"IPv4";"13.76.188.52/32";"To added"
"Skype for business";"LYO";"IPv4";"13.76.189.79/32";"To added"
"Skype for business";"LYO";"IPv4";"13.76.241.210/32";"To added"
"Skype for business";"LYO";"IPv4";"13.77.1.253/32";"To added"
"Skype for business";"LYO";"IPv4";"13.77.7.84/32";"To added"
"Skype for business";"LYO";"IPv4";"13.78.59.246/32";"To added"
"Skype for business";"LYO";"IPv4";"13.78.93.8/32";"To added"
"Skype for business";"LYO";"IPv4";"13.78.94.7/32";"To added"
"Skype for business";"LYO";"IPv4";"13.78.95.252/32";"To added"
"Skype for business";"LYO";"IPv4";"13.78.112.190/32";"To added"
"Skype for business";"LYO";"IPv4";"13.79.153.60/32";"To added"
"Skype for business";"LYO";"IPv4";"13.79.161.153/32";"To added"
"Skype for business";"LYO";"IPv4";"13.79.234.229/32";"To added"
"Skype for business";"LYO";"IPv4";"13.88.183.247/32";"To added"
"Skype for business";"LYO";"IPv4";"13.88.241.210/32";"To added"
"Skype for business";"LYO";"IPv4";"13.89.44.84/32";"To added"
"Skype for business";"LYO";"IPv4";"13.91.40.251/32";"To added"
"Skype for business";"LYO";"IPv4";"13.91.106.134/32";"To added"
"Skype for business";"LYO";"IPv4";"13.91.108.91/32";"To added"
"Skype for business";"LYO";"IPv4";"13.91.252.242/32";"To added"
"Skype for business";"LYO";"IPv4";"13.92.80.132/32";"To added"
"Skype for business";"LYO";"IPv4";"13.92.136.118/32";"To added"
"Skype for business";"LYO";"IPv4";"13.93.149.3/32";"To added"
"Skype for business";"LYO";"IPv4";"13.93.156.214/32";"To added"
"Skype for business";"LYO";"IPv4";"13.93.167.93/32";"To added"
"Skype for business";"LYO";"IPv4";"13.93.209.18/32";"To added"
"Skype for business";"LYO";"IPv4";"13.94.47.37/32";"To added"
"Skype for business";"LYO";"IPv4";"13.95.88.228/32";"To added"
"Skype for business";"LYO";"IPv4";"13.95.233.176/32";"To added"
"Skype for business";"LYO";"IPv4";"13.95.234.10/32";"To added"
"Skype for business";"LYO";"IPv4";"13.95.236.192/32";"To added"
"Skype for business";"LYO";"IPv4";"13.107.3.0/24";"To added"
"Skype for business";"LYO";"IPv4";"13.107.8.0/24";"To added"
"Skype for business";"LYO";"IPv4";"13.107.17.0/24";"To added"
"Skype for business";"LYO";"IPv4";"13.107.64.0/18";"To added"
"Skype for business";"LYO";"IPv4";"13.107.242.0/24";"To added"
"Skype for business";"LYO";"IPv4";"23.97.72.141/32";"To added"
"Skype for business";"LYO";"IPv4";"23.97.75.102/32";"To added"
"Skype for business";"LYO";"IPv4";"23.97.78.16/32";"To added"
"Skype for business";"LYO";"IPv4";"23.97.164.28/32";"To added"
"Skype for business";"LYO";"IPv4";"23.99.101.49/32";"To added"
"Skype for business";"LYO";"IPv4";"23.99.101.118/32";"To added"
"Skype for business";"LYO";"IPv4";"23.99.112.73/32";"To added"
"Skype for business";"LYO";"IPv4";"23.99.113.23/32";"To added"
"Skype for business";"LYO";"IPv4";"23.99.113.163/32";"To added"
"Skype for business";"LYO";"IPv4";"23.99.115.104/32";"To added"
"Skype for business";"LYO";"IPv4";"23.99.121.38/32";"To added"
"Skype for business";"LYO";"IPv4";"23.99.121.255/32";"To added"
"Skype for business";"LYO";"IPv4";"23.99.122.87/32";"To added"
"Skype for business";"LYO";"IPv4";"23.99.124.9/32";"To added"
"Skype for business";"LYO";"IPv4";"23.99.195.117/32";"To added"
"Skype for business";"LYO";"IPv4";"23.101.61.176/32";"To added"
"Skype for business";"LYO";"IPv4";"23.101.112.170/32";"To added"
"Skype for business";"LYO";"IPv4";"23.101.151.89/32";"To added"
"Skype for business";"LYO";"IPv4";"23.103.176.128/26";"To added"
"Skype for business";"LYO";"IPv4";"23.103.176.192/27";"To added"
"Skype for business";"LYO";"IPv4";"23.103.178.128/26";"To added"
"Skype for business";"LYO";"IPv4";"23.103.178.192/27";"To added"
"Skype for business";"LYO";"IPv4";"40.68.225.164/32";"To added"
"Skype for business";"LYO";"IPv4";"40.68.250.216/32";"To added"
"Skype for business";"LYO";"IPv4";"40.68.251.17/32";"To added"
"Skype for business";"LYO";"IPv4";"40.69.45.108/32";"To added"
"Skype for business";"LYO";"IPv4";"40.69.210.145/32";"To added"
"Skype for business";"LYO";"IPv4";"40.74.62.125/32";"To added"
"Skype for business";"LYO";"IPv4";"40.74.84.253/32";"To added"
"Skype for business";"LYO";"IPv4";"40.74.113.62/32";"To added"
"Skype for business";"LYO";"IPv4";"40.74.127.186/32";"To added"
"Skype for business";"LYO";"IPv4";"40.74.128.205/32";"To added"
"Skype for business";"LYO";"IPv4";"40.74.129.215/32";"To added"
"Skype for business";"LYO";"IPv4";"40.74.130.253/32";"To added"
"Skype for business";"LYO";"IPv4";"40.74.143.94/32";"To added"
"Skype for business";"LYO";"IPv4";"40.76.24.32/32";"To added"
"Skype for business";"LYO";"IPv4";"40.76.24.177/32";"To added"
"Skype for business";"LYO";"IPv4";"40.76.77.68/32";"To added"
"Skype for business";"LYO";"IPv4";"40.77.16.36/32";"To added"
"Skype for business";"LYO";"IPv4";"40.78.68.158/32";"To added"
"Skype for business";"LYO";"IPv4";"40.78.71.48/32";"To added"
"Skype for business";"LYO";"IPv4";"40.78.98.202/32";"To added"
"Skype for business";"LYO";"IPv4";"40.78.146.128/32";"To added"
"Skype for business";"LYO";"IPv4";"40.79.38.101/32";"To added"
"Skype for business";"LYO";"IPv4";"40.79.41.254/32";"To added"
"Skype for business";"LYO";"IPv4";"40.79.74.185/32";"To added"
"Skype for business";"LYO";"IPv4";"40.79.82.21/32";"To added"
"Skype for business";"LYO";"IPv4";"40.83.17.24/32";"To added"
"Skype for business";"LYO";"IPv4";"40.83.121.219/32";"To added"
"Skype for business";"LYO";"IPv4";"40.83.124.144/32";"To added"
"Skype for business";"LYO";"IPv4";"40.83.176.46/32";"To added"
"Skype for business";"LYO";"IPv4";"40.83.177.162/32";"To added"
"Skype for business";"LYO";"IPv4";"40.84.28.125/32";"To added"
"Skype for business";"LYO";"IPv4";"40.86.90.132/32";"To added"
"Skype for business";"LYO";"IPv4";"40.86.92.191/32";"To added"
"Skype for business";"LYO";"IPv4";"40.112.188.2/32";"To added"
"Skype for business";"LYO";"IPv4";"40.113.16.205/32";"To added"
"Skype for business";"LYO";"IPv4";"40.113.87.220/32";"To added"
"Skype for business";"LYO";"IPv4";"40.114.149.220/32";"To added"
"Skype for business";"LYO";"IPv4";"40.114.244.22/32";"To added"
"Skype for business";"LYO";"IPv4";"40.115.1.44/32";"To added"
"Skype for business";"LYO";"IPv4";"40.115.74.171/32";"To added"
"Skype for business";"LYO";"IPv4";"40.117.100.83/32";"To added"
"Skype for business";"LYO";"IPv4";"40.117.145.132/32";"To added"
"Skype for business";"LYO";"IPv4";"40.118.169.78/32";"To added"
"Skype for business";"LYO";"IPv4";"40.118.214.164/32";"To added"
"Skype for business";"LYO";"IPv4";"40.118.251.206/32";"To added"
"Skype for business";"LYO";"IPv4";"40.118.253.51/32";"To added"
"Skype for business";"LYO";"IPv4";"40.121.200.212/32";"To added"
"Skype for business";"LYO";"IPv4";"40.122.44.96/32";"To added"
"Skype for business";"LYO";"IPv4";"40.122.165.60/32";"To added"
"Skype for business";"LYO";"IPv4";"40.122.168.86/32";"To added"
"Skype for business";"LYO";"IPv4";"40.123.43.195/32";"To added"
"Skype for business";"LYO";"IPv4";"40.123.50.17/32";"To added"
"Skype for business";"LYO";"IPv4";"40.126.239.210/32";"To added"
"Skype for business";"LYO";"IPv4";"40.126.251.57/32";"To added"
"Skype for business";"LYO";"IPv4";"40.127.129.109/32";"To added"
"Skype for business";"LYO";"IPv4";"40.127.169.165/32";"To added"
"Skype for business";"LYO";"IPv4";"51.140.51.73/32";"To added"
"Skype for business";"LYO";"IPv4";"51.140.53.252/32";"To added"
"Skype for business";"LYO";"IPv4";"51.140.55.82/32";"To added"
"Skype for business";"LYO";"IPv4";"51.140.62.120/32";"To added"
"Skype for business";"LYO";"IPv4";"51.140.70.167/32";"To added"
"Skype for business";"LYO";"IPv4";"51.140.79.167/32";"To added"
"Skype for business";"LYO";"IPv4";"51.140.83.158/32";"To added"
"Skype for business";"LYO";"IPv4";"51.140.126.38/32";"To added"
"Skype for business";"LYO";"IPv4";"51.140.183.120/32";"To added"
"Skype for business";"LYO";"IPv4";"51.141.5.99/32";"To added"
"Skype for business";"LYO";"IPv4";"51.141.9.8/32";"To added"
"Skype for business";"LYO";"IPv4";"51.141.12.151/32";"To added"
"Skype for business";"LYO";"IPv4";"51.141.13.77/32";"To added"
"Skype for business";"LYO";"IPv4";"51.141.28.50/32";"To added"
"Skype for business";"LYO";"IPv4";"51.141.37.21/32";"To added"
"Skype for business";"LYO";"IPv4";"51.141.42.151/32";"To added"
"Skype for business";"LYO";"IPv4";"51.141.45.86/32";"To added"
"Skype for business";"LYO";"IPv4";"51.141.49.0/32";"To added"
"Skype for business";"LYO";"IPv4";"52.112.0.0/14";"To added"
"Skype for business";"LYO";"IPv4";"52.160.110.94/32";"To added"
"Skype for business";"LYO";"IPv4";"52.163.112.45/32";"To added"
"Skype for business";"LYO";"IPv4";"52.163.114.181/32";"To added"
"Skype for business";"LYO";"IPv4";"52.163.115.44/32";"To added"
"Skype for business";"LYO";"IPv4";"52.163.118.82/32";"To added"
"Skype for business";"LYO";"IPv4";"52.163.224.242/32";"To added"
"Skype for business";"LYO";"IPv4";"52.163.225.1/32";"To added"
"Skype for business";"LYO";"IPv4";"52.163.229.196/32";"To added"
"Skype for business";"LYO";"IPv4";"52.163.230.187/32";"To added"
"Skype for business";"LYO";"IPv4";"52.163.231.50/32";"To added"
"Skype for business";"LYO";"IPv4";"52.163.231.126/32";"To added"
"Skype for business";"LYO";"IPv4";"52.164.253.101/32";"To added"
"Skype for business";"LYO";"IPv4";"52.164.255.104/32";"To added"
"Skype for business";"LYO";"IPv4";"52.165.35.53/32";"To added"
"Skype for business";"LYO";"IPv4";"52.165.45.77/32";"To added"
"Skype for business";"LYO";"IPv4";"52.165.150.215/32";"To added"
"Skype for business";"LYO";"IPv4";"52.166.61.83/32";"To added"
"Skype for business";"LYO";"IPv4";"52.169.9.241/32";"To added"
"Skype for business";"LYO";"IPv4";"52.169.10.109/32";"To added"
"Skype for business";"LYO";"IPv4";"52.169.30.95/32";"To added"
"Skype for business";"LYO";"IPv4";"52.169.67.1/32";"To added"
"Skype for business";"LYO";"IPv4";"52.169.104.89/32";"To added"
"Skype for business";"LYO";"IPv4";"52.169.105.194/32";"To added"
"Skype for business";"LYO";"IPv4";"52.169.105.219/32";"To added"
"Skype for business";"LYO";"IPv4";"52.169.106.115/32";"To added"
"Skype for business";"LYO";"IPv4";"52.169.154.144/32";"To added"
"Skype for business";"LYO";"IPv4";"52.169.190.101/32";"To added"
"Skype for business";"LYO";"IPv4";"52.172.53.101/32";"To added"
"Skype for business";"LYO";"IPv4";"52.172.54.196/32";"To added"
"Skype for business";"LYO";"IPv4";"52.172.55.238/32";"To added"
"Skype for business";"LYO";"IPv4";"52.173.190.229/32";"To added"
"Skype for business";"LYO";"IPv4";"52.174.144.192/32";"To added"
"Skype for business";"LYO";"IPv4";"52.174.166.73/32";"To added"
"Skype for business";"LYO";"IPv4";"52.174.166.107/32";"To added"
"Skype for business";"LYO";"IPv4";"52.174.166.156/32";"To added"
"Skype for business";"LYO";"IPv4";"52.174.186.47/32";"To added"
"Skype for business";"LYO";"IPv4";"52.175.24.155/32";"To added"
"Skype for business";"LYO";"IPv4";"52.175.33.58/32";"To added"
"Skype for business";"LYO";"IPv4";"52.175.37.105/32";"To added"
"Skype for business";"LYO";"IPv4";"52.175.38.240/32";"To added"
"Skype for business";"LYO";"IPv4";"52.177.186.61/32";"To added"
"Skype for business";"LYO";"IPv4";"52.177.186.70/32";"To added"
"Skype for business";"LYO";"IPv4";"52.177.186.78/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.25.175/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.34.159/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.36.12/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.36.169/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.38.115/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.108.202/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.114.127/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.145.227/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.148.1/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.148.152/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.158.225/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.179.194/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.186.230/32";"To added"
"Skype for business";"LYO";"IPv4";"52.178.198.107/32";"To added"
"Skype for business";"LYO";"IPv4";"52.179.139.166/32";"To added"
"Skype for business";"LYO";"IPv4";"52.179.142.102/32";"To added"
"Skype for business";"LYO";"IPv4";"52.183.117.84/32";"To added"
"Skype for business";"LYO";"IPv4";"52.185.146.154/32";"To added"
"Skype for business";"LYO";"IPv4";"52.185.151.102/32";"To added"
"Skype for business";"LYO";"IPv4";"52.187.6.119/32";"To added"
"Skype for business";"LYO";"IPv4";"52.187.79.90/32";"To added"
"Skype for business";"LYO";"IPv4";"52.187.117.218/32";"To added"
"Skype for business";"LYO";"IPv4";"52.187.123.78/32";"To added"
"Skype for business";"LYO";"IPv4";"52.187.126.35/32";"To added"
"Skype for business";"LYO";"IPv4";"52.225.131.249/32";"To added"
"Skype for business";"LYO";"IPv4";"52.232.76.40/32";"To added"
"Skype for business";"LYO";"IPv4";"52.232.78.53/32";"To added"
"Skype for business";"LYO";"IPv4";"52.232.129.71/32";"To added"
"Skype for business";"LYO";"IPv4";"52.232.132.60/32";"To added"
"Skype for business";"LYO";"IPv4";"52.232.135.81/32";"To added"
"Skype for business";"LYO";"IPv4";"52.233.128.227/32";"To added"
"Skype for business";"LYO";"IPv4";"52.233.29.169/32";"To added"
"Skype for business";"LYO";"IPv4";"52.233.30.121/32";"To added"
"Skype for business";"LYO";"IPv4";"65.55.127.0/24";"To added"
"Skype for business";"LYO";"IPv4";"66.119.157.192/26";"To added"
"Skype for business";"LYO";"IPv4";"66.119.158.0/25";"To added"
"Skype for business";"LYO";"IPv4";"104.40.82.150/32";"To added"
"Skype for business";"LYO";"IPv4";"104.40.91.215/32";"To added"
"Skype for business";"LYO";"IPv4";"104.40.189.177/32";"To added"
"Skype for business";"LYO";"IPv4";"104.41.151.83/32";"To added"
"Skype for business";"LYO";"IPv4";"104.41.207.112/32";"To added"
"Skype for business";"LYO";"IPv4";"104.41.208.54/32";"To added"
"Skype for business";"LYO";"IPv4";"104.41.210.140/32";"To added"
"Skype for business";"LYO";"IPv4";"104.42.228.150/32";"To added"
"Skype for business";"LYO";"IPv4";"104.42.229.230/32";"To added"
"Skype for business";"LYO";"IPv4";"104.43.12.164/32";"To added"
"Skype for business";"LYO";"IPv4";"104.44.195.0/24";"To added"
"Skype for business";"LYO";"IPv4";"104.44.200.0/23";"To added"
"Skype for business";"LYO";"IPv4";"104.45.18.178/32";"To added"
"Skype for business";"LYO";"IPv4";"104.45.231.95/32";"To added"
"Skype for business";"LYO";"IPv4";"104.45.231.155/32";"To added"
"Skype for business";"LYO";"IPv4";"104.46.62.41/32";"To added"
"Skype for business";"LYO";"IPv4";"104.46.96.162/32";"To added"
"Skype for business";"LYO";"IPv4";"104.46.97.194/32";"To added"
"Skype for business";"LYO";"IPv4";"104.46.101.116/32";"To added"
"Skype for business";"LYO";"IPv4";"104.46.105.95/32";"To added"
"Skype for business";"LYO";"IPv4";"104.47.151.128/32";"To added"
"Skype for business";"LYO";"IPv4";"104.208.28.54/32";"To added"
"Skype for business";"LYO";"IPv4";"104.208.31.113/32";"To added"
"Skype for business";"LYO";"IPv4";"104.208.152.137/32";"To added"
"Skype for business";"LYO";"IPv4";"104.209.188.207/32";"To added"
"Skype for business";"LYO";"IPv4";"104.210.1.218/32";"To added"
"Skype for business";"LYO";"IPv4";"104.210.9.95/32";"To added"
"Skype for business";"LYO";"IPv4";"104.210.80.193/32";"To added"
"Skype for business";"LYO";"IPv4";"104.211.162.59/32";"To added"
"Skype for business";"LYO";"IPv4";"104.211.165.113/32";"To added"
"Skype for business";"LYO";"IPv4";"104.211.165.216/32";"To added"
"Skype for business";"LYO";"IPv4";"111.221.76.128/25";"To added"
"Skype for business";"LYO";"IPv4";"111.221.77.0/26";"To added"
"Skype for business";"LYO";"IPv4";"111.221.101.75/32";"To added"
"Skype for business";"LYO";"IPv4";"131.253.128.0/19";"To added"
"Skype for business";"LYO";"IPv4";"131.253.160.0/20";"To added"
"Skype for business";"LYO";"IPv4";"132.245.0.0/24";"To added"
"Skype for business";"LYO";"IPv4";"132.245.1.0/25";"To added"
"Skype for business";"LYO";"IPv4";"132.245.112.0/24";"To added"
"Skype for business";"LYO";"IPv4";"132.245.113.0/25";"To added"
"Skype for business";"LYO";"IPv4";"134.170.0.0/25";"To added"
